Hotel ID,Place Name,lat,long,distance,Rating,Number of Ratings,Place Type,Hotel Name,Hotel Address
3507,Spa World Houston,29.773384000000004,-95.73445889999999,8617.849080801692,4.3,893,"spa,health,point_of_interest,establishment",Fairfield Inn & Suites Houston Katy,22100 Grand Corner Drive Katy
3507,Dig World,29.7789773,-95.8096795,9403.99352490177,4.6,542,"amusement_center,amusement_park,point_of_interest,establishment",Fairfield Inn & Suites Houston Katy,22100 Grand Corner Drive Katy
3507,24 Hour Fitness,29.697907299999997,-95.7768095,859.2524815761307,3.6,481,"gym,fitness_center,swimming_pool,spa,sports_complex,health,point_of_interest,establishment",Fairfield Inn & Suites Houston Katy,22100 Grand Corner Drive Katy
3507,MAS Katy Center (Masjid Al-Rahman),29.761112499999996,-95.7041953,9092.008673432116,4.8,551,"mosque,place_of_worship,point_of_interest,establishment",Fairfield Inn & Suites Houston Katy,22100 Grand Corner Drive Katy
3507,St. Faustina Catholic Church,29.694249100000004,-95.86375969999999,9166.557482290757,4.9,497,"church,place_of_worship,point_of_interest,establishment",Fairfield Inn & Suites Houston Katy,22100 Grand Corner Drive Katy
3507,Urban Air Trampoline and Adventure Park,29.7703392,-95.8116579,8628.30151129642,4.1,1060,"amusement_park,playground,amusement_center,sports_complex,point_of_interest,establishment",Fairfield Inn & Suites Houston Katy,22100 Grand Corner Drive Katy
3507,Exploration Park,29.714242900000002,-95.7409411,3055.70664449886,4.7,1320,"park,tourist_attraction,point_of_interest,establishment",Fairfield Inn & Suites Houston Katy,22100 Grand Corner Drive Katy
3507,Masjid Aqsa KATY,29.754697099999994,-95.79475130000002,6352.544126175963,4.8,299,"mosque,place_of_worship,point_of_interest,establishment",Fairfield Inn & Suites Houston Katy,22100 Grand Corner Drive Katy
3507,Jones Creek Ranch Park,29.6412063,-95.8278584,8818.2529846393,4.8,305,"park,point_of_interest,establishment",Fairfield Inn & Suites Houston Katy,22100 Grand Corner Drive Katy
3507,Planet Fitness,29.7833436,-95.7958881,9400.274505806785,4.2,1198,"gym,fitness_center,spa,health,point_of_interest,establishment",Fairfield Inn & Suites Houston Katy,22100 Grand Corner Drive Katy
3507,Courtyard Houston Katy Mills,29.7762183,-95.8150362,9358.495704593019,4.4,610,"hotel,lodging,point_of_interest,establishment",Fairfield Inn & Suites Houston Katy,22100 Grand Corner Drive Katy
3507,Homewood Suites by Hilton Houston/Katy Mills Mall,29.7738704,-95.8144748,9103.091020498476,4.4,779,"extended_stay_hotel,hotel,lodging,point_of_interest,establishment",Fairfield Inn & Suites Houston Katy,22100 Grand Corner Drive Katy
3507,Element Houston Katy,29.781239,-95.782249,8896.976905535666,4.1,523,"hotel,lodging,point_of_interest,establishment",Fairfield Inn & Suites Houston Katy,22100 Grand Corner Drive Katy
3508,Space Center Houston,29.551831999999997,-95.0981044,8939.274256268696,4.6,45774,"tourist_attraction,museum,point_of_interest,establishment",Fairfield Inn & Suites Houston League City,1144 Pinnacle Park Drive League City
3508,Baybrook Mall,29.5427508,-95.14850799999999,9259.821206038538,4.5,15682,"shopping_mall,point_of_interest,establishment",Fairfield Inn & Suites Houston League City,1144 Pinnacle Park Drive League City
3508,Tanger Outlets Houston,29.425021899999994,-95.0581191,6509.913131631856,4.5,8415,"shopping_mall,point_of_interest,establishment",Fairfield Inn & Suites Houston League City,1144 Pinnacle Park Drive League City
3508,NASA Mission Control Center,29.558099199999997,-95.0893337,9681.737927475637,4.8,3817,"museum,point_of_interest,establishment",Fairfield Inn & Suites Houston League City,1144 Pinnacle Park Drive League City
3508,Lagoonfest Texas,29.414887499999995,-95.051632,7788.609429394872,3.4,1308,"tourist_attraction,swimming_pool,sports_complex,point_of_interest,establishment",Fairfield Inn & Suites Houston League City,1144 Pinnacle Park Drive League City
3508,HCA Houston Healthcare Clear Lake,29.540869599999997,-95.12716759999999,8184.209586954548,4.1,3829,"hospital,health,point_of_interest,establishment",Fairfield Inn & Suites Houston League City,1144 Pinnacle Park Drive League City
3508,Houston Methodist Clear Lake Hospital,29.549487000000003,-95.0862312,8766.701707390182,3.3,348,"hospital,health,point_of_interest,establishment",Fairfield Inn & Suites Houston League City,1144 Pinnacle Park Drive League City
3508,Great Wolf Lodge Water Park | Webster,29.518354600000002,-95.1156457,5456.964777151289,4.2,100,"resort_hotel,bowling_alley,amusement_center,swimming_pool,amusement_park,hotel,sports_complex,restaurant,lodging,point_of_interest,food,establishment",Fairfield Inn & Suites Houston League City,1144 Pinnacle Park Drive League City
3508,UTMB Health League City Campus Hospital & Clinics,29.481445,-95.098429,1113.9026024201978,4.2,861,"hospital,health,point_of_interest,establishment",Fairfield Inn & Suites Houston League City,1144 Pinnacle Park Drive League City
3508,UTMB Health Clear Lake Campus Hospital,29.544785100000002,-95.12596289999999,8559.945139122012,4.1,833,"hospital,doctor,health,point_of_interest,establishment",Fairfield Inn & Suites Houston League City,1144 Pinnacle Park Drive League City
3508,Hilton Houston NASA Clear Lake,29.556211099999995,-95.07508709999999,9707.533135843427,4.1,2584,"hotel,lodging,point_of_interest,establishment",Fairfield Inn & Suites Houston League City,1144 Pinnacle Park Drive League City
3508,South Shore Harbour Resort and Conference Center,29.5448317,-95.0658059,8772.842434348124,4.3,2208,"hotel,wedding_venue,convention_center,consultant,event_venue,lodging,point_of_interest,establishment",Fairfield Inn & Suites Houston League City,1144 Pinnacle Park Drive League City
3508,Urban Air Trampoline and Adventure Park,29.533098199999994,-95.1316757,7546.415125419822,4.6,2861,"amusement_park,playground,amusement_center,sports_complex,event_venue,point_of_interest,establishment",Fairfield Inn & Suites Houston League City,1144 Pinnacle Park Drive League City
3508,Tru by Hilton Webster Houston NASA,29.5365748,-95.1417821,8338.116123130436,4.4,683,"hotel,lodging,point_of_interest,establishment",Fairfield Inn & Suites Houston League City,1144 Pinnacle Park Drive League City
3508,Courtyard Houston NASA/Clear Lake,29.548344299999997,-95.0918078,8579.901227235603,4.3,665,"hotel,lodging,point_of_interest,establishment",Fairfield Inn & Suites Houston League City,1144 Pinnacle Park Drive League City
3508,SpringHill Suites Houston NASA/Webster,29.524349400000002,-95.1224285,6301.755420912668,4.4,867,"hotel,extended_stay_hotel,lodging,point_of_interest,establishment",Fairfield Inn & Suites Houston League City,1144 Pinnacle Park Drive League City
3508,Clear Creek ISD Challenger Columbia Stadium,29.517463000000003,-95.1358977,6235.336156319669,4.6,882,"stadium,sports_complex,event_venue,point_of_interest,establishment",Fairfield Inn & Suites Houston League City,1144 Pinnacle Park Drive League City
3508,Bayou Wildlife Zoo,29.4309272,-95.1693954,8163.618485491359,4.3,1569,"zoo,point_of_interest,establishment",Fairfield Inn & Suites Houston League City,1144 Pinnacle Park Drive League City
3508,Clear Lake Islamic Center - Masjid,29.5535386,-95.1087754,9176.577376842193,5.0,252,"mosque,place_of_worship,point_of_interest,establishment",Fairfield Inn & Suites Houston League City,1144 Pinnacle Park Drive League City
3508,"Holiday Inn Express & Suites Houston Space Ctr - Clear Lake, an IHG Hotel",29.535595,-95.141418,8226.067812063902,4.3,795,"hotel,wedding_venue,event_venue,lodging,point_of_interest,establishment",Fairfield Inn & Suites Houston League City,1144 Pinnacle Park Drive League City
3509,First Colony Mall,29.591710899999995,-95.6246263,6457.294456560101,4.4,9561,"shopping_mall,point_of_interest,establishment",Fairfield Inn & Suites Houston Missouri City,3533 FM 1092 Road Missouri City
3509,Texas Department of Public Safety Driver License Mega Center,29.644046,-95.5293555,8946.51858697366,3.3,3145,"local_government_office,general_contractor,point_of_interest,establishment",Fairfield Inn & Suites Houston Missouri City,3533 FM 1092 Road Missouri City
3509,Houston Methodist Sugar Land Hospital,29.5891679,-95.63099299999999,6932.690471243966,3.0,544,"hospital,point_of_interest,health,establishment",Fairfield Inn & Suites Houston Missouri City,3533 FM 1092 Road Missouri City
3509,"BAPS Shri Swaminarayan Mandir, Houston",29.6070651,-95.5790953,4492.598819781868,4.8,3784,"hindu_temple,tourist_attraction,place_of_worship,point_of_interest,establishment",Fairfield Inn & Suites Houston Missouri City,3533 FM 1092 Road Missouri City
3509,Houston Marriott Sugar Land,29.5966469,-95.62238219999999,6497.506087462696,4.3,2067,"hotel,lodging,point_of_interest,establishment",Fairfield Inn & Suites Houston Missouri City,3533 FM 1092 Road Missouri City
3509,Hyatt Place Houston/Sugar Land,29.6024928,-95.62406899999999,6965.09282548519,4.2,1532,"hotel,lodging,point_of_interest,establishment",Fairfield Inn & Suites Houston Missouri City,3533 FM 1092 Road Missouri City
3509,Sugar Land Town Square,29.596246500000003,-95.6213524,6388.705503602787,4.6,6547,"shopping_mall,point_of_interest,establishment",Fairfield Inn & Suites Houston Missouri City,3533 FM 1092 Road Missouri City
3509,Houston Community College - Stafford Campus,29.628905599999996,-95.552934,6719.111275056435,3.6,165,"university,point_of_interest,establishment",Fairfield Inn & Suites Houston Missouri City,3533 FM 1092 Road Missouri City
3509,Hilton Garden Inn Houston/Sugar Land,29.6058542,-95.6431934,8754.762794547083,4.1,1343,"hotel,lodging,point_of_interest,establishment",Fairfield Inn & Suites Houston Missouri City,3533 FM 1092 Road Missouri City
3509,University of Houston at Sugar Land,29.575224499999997,-95.6504719,8476.277566502995,4.2,6,"university,point_of_interest,establishment",Fairfield Inn & Suites Houston Missouri City,3533 FM 1092 Road Missouri City
3509,Urban Air Trampoline and Adventure Park,29.624835899999997,-95.60813900000001,7571.3986285106475,3.9,1567,"amusement_park,playground,amusement_center,sports_complex,point_of_interest,establishment",Fairfield Inn & Suites Houston Missouri City,3533 FM 1092 Road Missouri City
3509,"St. Luke's Health - Sugar Land Hospital - Sugar Land, TX",29.605097899999997,-95.61984939999999,6789.761410795897,3.7,728,"hospital,point_of_interest,health,establishment",Fairfield Inn & Suites Houston Missouri City,3533 FM 1092 Road Missouri City
3509,Oyster Creek Park,29.5893981,-95.5918263,3576.6969060521888,4.7,2762,"tourist_attraction,park,point_of_interest,establishment",Fairfield Inn & Suites Houston Missouri City,3533 FM 1092 Road Missouri City
3509,Brand Lane Islamic Center - Masjid As Sabireen,29.618836099999996,-95.5791272,5740.0382526188305,4.9,394,"mosque,place_of_worship,point_of_interest,establishment",Fairfield Inn & Suites Houston Missouri City,3533 FM 1092 Road Missouri City
3509,United States Postal Service,29.587459799999998,-95.6175408,5644.861655919747,1.6,395,"post_office,local_government_office,finance,point_of_interest,establishment",Fairfield Inn & Suites Houston Missouri City,3533 FM 1092 Road Missouri City
3509,North American University (NAU),29.646335999999998,-95.58823009999999,8921.895702924563,4.2,159,"university,school,point_of_interest,establishment",Fairfield Inn & Suites Houston Missouri City,3533 FM 1092 Road Missouri City
3509,Houston Museum of Natural Science at Sugar Land,29.5925686,-95.6497095,8770.862850037498,4.4,1120,"tourist_attraction,museum,point_of_interest,establishment",Fairfield Inn & Suites Houston Missouri City,3533 FM 1092 Road Missouri City
3509,St. Laurence Catholic Church,29.5801846,-95.6121951,4903.834272846842,4.8,402,"church,place_of_worship,point_of_interest,establishment",Fairfield Inn & Suites Houston Missouri City,3533 FM 1092 Road Missouri City
3509,Courtyard Houston Sugar Land/Lake Pointe,29.603183,-95.624021,7002.349347233609,4.4,606,"hotel,lodging,point_of_interest,establishment",Fairfield Inn & Suites Houston Missouri City,3533 FM 1092 Road Missouri City
3509,United States Postal Service,29.6170638,-95.6362291,8854.22873927381,2.0,323,"post_office,local_government_office,finance,point_of_interest,establishment",Fairfield Inn & Suites Houston Missouri City,3533 FM 1092 Road Missouri City
3510,George Bush Intercontinental Airport,29.993105800000002,-95.34162549999999,9168.771727080019,4.1,33370,"airport,point_of_interest,establishment",Fairfield Inn & Suites Houston North/Cypress Station,17617 North Freeway Houston
3510,Hurricane Harbor Splashtown,30.071006499999996,-95.4328982,5311.020331756221,4.1,5431,"tourist_attraction,amusement_center,amusement_park,point_of_interest,establishment",Fairfield Inn & Suites Houston North/Cypress Station,17617 North Freeway Houston
3510,Texas Department of Public Safety Driver License Center,30.051582600000003,-95.4947169,6958.565515738428,3.6,2417,"local_government_office,point_of_interest,establishment",Fairfield Inn & Suites Houston North/Cypress Station,17617 North Freeway Houston
3510,HCA Houston Healthcare Northwest,30.020729599999996,-95.4427166,1235.3778203096845,3.7,2910,"hospital,point_of_interest,health,establishment",Fairfield Inn & Suites Houston North/Cypress Station,17617 North Freeway Houston
3510,Houston Airport Marriott at George Bush Intercontinental,29.986655599999995,-95.34203769999999,9419.43451031732,4.3,2970,"hotel,lodging,point_of_interest,establishment",Fairfield Inn & Suites Houston North/Cypress Station,17617 North Freeway Houston
3510,Meyer Park,30.0083125,-95.5212579,8921.119125223044,4.6,5465,"park,tourist_attraction,dog_park,point_of_interest,establishment",Fairfield Inn & Suites Houston North/Cypress Station,17617 North Freeway Houston
3510,Bush IAH Terminal C,29.986028999999995,-95.33794499999999,9805.50850723535,4.0,168,"bus_stop,transit_station,point_of_interest,establishment",Fairfield Inn & Suites Houston North/Cypress Station,17617 North Freeway Houston
3510,Lone Star College-North Harris,30.0044641,-95.3823157,5066.7794397751,3.8,289,"university,point_of_interest,establishment",Fairfield Inn & Suites Houston North/Cypress Station,17617 North Freeway Houston
3510,Houston CityPlace Marriott at Springwoods Village,30.098376799999997,-95.44064209999999,8408.148986413651,4.6,977,"hotel,lodging,point_of_interest,establishment",Fairfield Inn & Suites Houston North/Cypress Station,17617 North Freeway Houston
3510,Hilton Houston North,29.946911800000002,-95.40689320000001,8786.297966808754,4.1,2937,"hotel,lodging,point_of_interest,establishment",Fairfield Inn & Suites Houston North/Cypress Station,17617 North Freeway Houston
3510,Mercer Botanic Gardens,30.038249999999998,-95.380787,5042.005810886607,4.7,4069,"tourist_attraction,visitor_center,travel_agency,park,point_of_interest,establishment",Fairfield Inn & Suites Houston North/Cypress Station,17617 North Freeway Houston
3510,Old Town Spring,30.0789163,-95.42105839999999,6247.07354180294,4.7,2945,"tourist_attraction,point_of_interest,establishment",Fairfield Inn & Suites Houston North/Cypress Station,17617 North Freeway Houston
3510,Houston Marriott North,29.941954,-95.403882,9394.480825323517,4.1,2240,"hotel,lodging,point_of_interest,establishment",Fairfield Inn & Suites Houston North/Cypress Station,17617 North Freeway Houston
3510,Universal Technical Institute,29.9904135,-95.4121181,4051.431287500653,4.3,571,"university,school,point_of_interest,establishment",Fairfield Inn & Suites Houston North/Cypress Station,17617 North Freeway Houston
3510,Collins Park,30.0110146,-95.5076804,7580.802865228708,4.7,1849,"park,tourist_attraction,point_of_interest,establishment",Fairfield Inn & Suites Houston North/Cypress Station,17617 North Freeway Houston
